track_id,track_info,artists,name,playcount,explicit,popularity
0ZK8TGOsngrstVPsnrHbK1,"{'uri': 'spotify:track:0ZK8TGOsngrstVPsnrHbK1', 'playcount': 87637962, 'name': 'Peach Pit', 'popularity': 0, 'number': 1, 'duration': 287080, 'explicit': False, 'playable': True, 'artists': [{'name': 'Peach Pit', 'uri': 'spotify:artist:6fC2AcsQtd9h4BWELbbire', 'image': {'uri': ''}}]}",['Peach Pit'],Peach Pit,87637962,False,0
72svIlAUCr5gbM591DQkdJ,"{'uri': 'spotify:track:72svIlAUCr5gbM591DQkdJ', 'playcount': 1641845, 'name': 'Winona', 'popularity': 0, 'number': 1, 'duration': 275560, 'explicit': False, 'playable': True, 'artists': [{'name': 'Yoke Lore', 'uri': 'spotify:artist:7FU0xCgmSYQEiBeevUqQ4S', 'image': {'uri': ''}}]}",['Yoke Lore'],Winona,1641845,False,0
1Ug5wxoHthwxctyWTUMGta,"{'uri': 'spotify:track:1Ug5wxoHthwxctyWTUMGta', 'playcount': 306403053, 'name': '1901', 'popularity': 0, 'number': 2, 'duration': 193106, 'explicit': False, 'playable': True, 'artists': [{'name': 'Phoenix', 'uri': 'spotify:artist:1xU878Z1QtBldR7ru9owdU', 'image': {'uri': ''}}]}",['Phoenix'],1901,306403053,False,0
2pCR7dwwRpeAAnpUr1Ekwz,"{'uri': 'spotify:track:2pCR7dwwRpeAAnpUr1Ekwz', 'playcount': 2547848, 'name': 'lalala', 'popularity': 0, 'number': 3, 'duration': 167841, 'explicit': False, 'playable': True, 'artists': [{'name': 'JAWNY', 'uri': 'spotify:artist:25pd339V2rRJo84USlcSRP', 'image': {'uri': ''}}]}",['JAWNY'],lalala,2547848,False,0
356aM3w6i5v1cltIzOnVTP,"{'uri': 'spotify:track:356aM3w6i5v1cltIzOnVTP', 'playcount': 46673375, 'name': 'No Going Back', 'popularity': 0, 'number': 2, 'duration': 208200, 'explicit': False, 'playable': True, 'artists': [{'name': 'Yuno', 'uri': 'spotify:artist:36BjLtXEXIifbRrfc1Rtqa', 'image': {'uri': ''}}]}",['Yuno'],No Going Back,46673375,False,0
5unvfecPlWyn1NkFpf5YvA,"{'uri': 'spotify:track:5unvfecPlWyn1NkFpf5YvA', 'playcount': 5241733, 'name': 'only wanna dance', 'popularity': 0, 'number': 1, 'duration': 144391, 'explicit': False, 'playable': True, 'artists': [{'name': 'almost monday', 'uri': 'spotify:artist:42FzVuyJH8YbkhzWSR2n8E', 'image': {'uri': ''}}]}",['almost monday'],only wanna dance,5241733,False,0
5SDIFVKRHCDEuJGD3TSRwV,"{'uri': 'spotify:track:5SDIFVKRHCDEuJGD3TSRwV', 'playcount': 778544, 'name': 'Time Shrinks', 'popularity': 0, 'number': 1, 'duration': 216531, 'explicit': False, 'playable': True, 'artists': [{'name': 'Arcy Drive', 'uri': 'spotify:artist:7o1TBmx7Ube5h2Czlam84O', 'image': {'uri': ''}}]}",['Arcy Drive'],Time Shrinks,778544,False,0
4gsR34XSIE2fUY4odwZqym,"{'uri': 'spotify:track:4gsR34XSIE2fUY4odwZqym', 'playcount': 87013942, 'name': 'Seventeen', 'popularity': 0, 'number': 1, 'duration': 225666, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sjowgren', 'uri': 'spotify:artist:32Ko3nL0210QAt14S3Rs4Y', 'image': {'uri': ''}}]}",['Sjowgren'],Seventeen,87013942,False,0
6tZetCGfhxPh5ZIKCGmaKq,"{'uri': 'spotify:track:6tZetCGfhxPh5ZIKCGmaKq', 'playcount': 46104746, 'name': 'The Bottom of It', 'popularity': 0, 'number': 1, 'duration': 181400, 'explicit': False, 'playable': True, 'artists': [{'name': 'Fruit Bats', 'uri': 'spotify:artist:6Qm9stX6XO1a4c7BXQDDgc', 'image': {'uri': ''}}]}",['Fruit Bats'],The Bottom of It,46104746,False,0
3wCgdTY19EGEvBVdz2yZ9s,"{'uri': 'spotify:track:3wCgdTY19EGEvBVdz2yZ9s', 'playcount': 693509, 'name': 'Rodeo', 'popularity': 0, 'number': 11, 'duration': 226116, 'explicit': False, 'playable': True, 'artists': [{'name': 'The National Parks', 'uri': 'spotify:artist:2JMtxA2S9SNUlqBlkDtXm6', 'image': {'uri': ''}}]}",['The National Parks'],Rodeo,693509,False,0
0TAHhMjG17P5pzlSm1sgSl,"{'uri': 'spotify:track:0TAHhMjG17P5pzlSm1sgSl', 'playcount': 27670321, 'name': 'Funky Galileo', 'popularity': 0, 'number': 1, 'duration': 246200, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sure Sure', 'uri': 'spotify:artist:1anAI9P9iSzc9qzLv6AtHZ', 'image': {'uri': ''}}]}",['Sure Sure'],Funky Galileo,27670321,False,0
480rD34KfGbMaT0L6zjeIu,"{'uri': 'spotify:track:480rD34KfGbMaT0L6zjeIu', 'playcount': 31667513, 'name': 'Pressure To Party', 'popularity': 0, 'number': 3, 'duration': 182306, 'explicit': False, 'playable': True, 'artists': [{'name': 'Julia Jacklin', 'uri': 'spotify:artist:12fRkVfO2fUsz1QHgDAG3g', 'image': {'uri': ''}}]}",['Julia Jacklin'],Pressure To Party,31667513,False,0
415dK4glwDO7fXxYg3np8B,"{'uri': 'spotify:track:415dK4glwDO7fXxYg3np8B', 'playcount': 62974275, 'name': 'Pictures of Girls', 'popularity': 0, 'number': 6, 'duration': 204666, 'explicit': False, 'playable': True, 'artists': [{'name': 'Wallows', 'uri': 'spotify:artist:0NIPkIjTV8mB795yEIiPYL', 'image': {'uri': ''}}]}",['Wallows'],Pictures of Girls,62974275,False,0
07tbYac108weqzeP7Bhwon,"{'uri': 'spotify:track:07tbYac108weqzeP7Bhwon', 'playcount': 34975070, 'name': 'Pretty Face', 'popularity': 0, 'number': 1, 'duration': 230786, 'explicit': False, 'playable': True, 'artists': [{'name': 'PUBLIC', 'uri': 'spotify:artist:4vxaQs6vK54nK89J1VtLex', 'image': {'uri': ''}}]}",['PUBLIC'],Pretty Face,34975070,False,0
0xaKO9k6lpIDFEVnfN2h9D,"{'uri': 'spotify:track:0xaKO9k6lpIDFEVnfN2h9D', 'playcount': 2025547, 'name': 'Coming of Age', 'popularity': 0, 'number': 7, 'duration': 216650, 'explicit': False, 'playable': True, 'artists': [{'name': 'Krooked Kings', 'uri': 'spotify:artist:6PbMwLmbus5mZl93tX1lXE', 'image': {'uri': ''}}]}",['Krooked Kings'],Coming of Age,2025547,False,0
5n0EvYxNnyCBJpKn90i9Wl,"{'uri': 'spotify:track:5n0EvYxNnyCBJpKn90i9Wl', 'playcount': 2116096, 'name': ""I'll Wait"", 'popularity': 0, 'number': 1, 'duration': 172921, 'explicit': False, 'playable': True, 'artists': [{'name': 'Petey', 'uri': 'spotify:artist:4TeKBLCqmYXzvcgYX4t4YA', 'image': {'uri': ''}}]}",['Petey'],I'll Wait,2116096,False,0
0E9Wzbeo7DMkWyJ8htEZlM,"{'uri': 'spotify:track:0E9Wzbeo7DMkWyJ8htEZlM', 'playcount': 25505911, 'name': 'All Day All Night', 'popularity': 0, 'number': 2, 'duration': 231366, 'explicit': False, 'playable': True, 'artists': [{'name': 'Moon Taxi', 'uri': 'spotify:artist:5DK8eK7fjvRsziXzyr3sFA', 'image': {'uri': ''}}]}",['Moon Taxi'],All Day All Night,25505911,False,0
2yH16s2lLbYtLziVwqw7Pf,"{'uri': 'spotify:track:2yH16s2lLbYtLziVwqw7Pf', 'playcount': 24419252, 'name': 'Deleter', 'popularity': 0, 'number': 1, 'duration': 234386, 'explicit': False, 'playable': True, 'artists': [{'name': 'GROUPLOVE', 'uri': 'spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx', 'image': {'uri': ''}}]}",['GROUPLOVE'],Deleter,24419252,False,0
403SdJ62eNPjNc94vJQJOu,"{'uri': 'spotify:track:403SdJ62eNPjNc94vJQJOu', 'playcount': 18077019, 'name': 'Japanese Posters', 'popularity': 0, 'number': 2, 'duration': 156000, 'explicit': False, 'playable': True, 'artists': [{'name': 'Rebounder', 'uri': 'spotify:artist:2g2HWripkxzRZDZJ4KTBSB', 'image': {'uri': ''}}]}",['Rebounder'],Japanese Posters,18077019,False,0
0W0SvGMV48JVUl0byb9FOT,"{'uri': 'spotify:track:0W0SvGMV48JVUl0byb9FOT', 'playcount': 444903, 'name': 'WE WERE KIDS', 'popularity': 0, 'number': 1, 'duration': 188100, 'explicit': False, 'playable': True, 'artists': [{'name': 'Carter Vail', 'uri': 'spotify:artist:4Bu9DnBZ12oX7MiiaJy9hK', 'image': {'uri': ''}}]}",['Carter Vail'],WE WERE KIDS,444903,False,0
4lAasiKJZR4CkDygazvpvB,"{'uri': 'spotify:track:4lAasiKJZR4CkDygazvpvB', 'playcount': 18063391, 'name': 'strawberry chainsaw', 'popularity': 0, 'number': 2, 'duration': 155997, 'explicit': False, 'playable': True, 'artists': [{'name': 'JAWNY', 'uri': 'spotify:artist:25pd339V2rRJo84USlcSRP', 'image': {'uri': ''}}]}",['JAWNY'],strawberry chainsaw,18063391,False,0
6RmNBvur7A36q7tpSTf47u,"{'uri': 'spotify:track:6RmNBvur7A36q7tpSTf47u', 'playcount': 299133, 'name': 'Tides', 'popularity': 0, 'number': 4, 'duration': 215337, 'explicit': False, 'playable': True, 'artists': [{'name': 'Mosa Wild', 'uri': 'spotify:artist:37QzcUFUnGIrn6faZJWFnc', 'image': {'uri': ''}}]}",['Mosa Wild'],Tides,299133,False,0
1pJk9Ai1GNT0HPWdRpgbBx,"{'uri': 'spotify:track:1pJk9Ai1GNT0HPWdRpgbBx', 'playcount': 6589179, 'name': 'Caffeine', 'popularity': 0, 'number': 1, 'duration': 184615, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jack Kays', 'uri': 'spotify:artist:24qqDoA4BBXVnPOdHBjT54', 'image': {'uri': ''}}]}",['Jack Kays'],Caffeine,6589179,False,0
1OrD9RkuBnoNrrURFap9wi,"{'uri': 'spotify:track:1OrD9RkuBnoNrrURFap9wi', 'playcount': 82099811, 'name': 'Like or Like Like', 'popularity': 0, 'number': 2, 'duration': 158653, 'explicit': False, 'playable': True, 'artists': [{'name': 'Miniature Tigers', 'uri': 'spotify:artist:7xWU2A2lw1xf4zTjKhkrGK', 'image': {'uri': ''}}]}",['Miniature Tigers'],Like or Like Like,82099811,False,0
2u4ugBC7qiil1W02UTXPJU,"{'uri': 'spotify:track:2u4ugBC7qiil1W02UTXPJU', 'playcount': 6931334, 'name': 'Sway', 'popularity': 0, 'number': 3, 'duration': 135962, 'explicit': False, 'playable': True, 'artists': [{'name': 'Fitz and The Tantrums', 'uri': 'spotify:artist:4AcHt3JxKy59IX7JNNlZn4', 'image': {'uri': ''}}]}",['Fitz and The Tantrums'],Sway,6931334,False,0
50WYoOH9qyAUQmsgn7bdT5,"{'uri': 'spotify:track:50WYoOH9qyAUQmsgn7bdT5', 'playcount': 308129, 'name': 'Cherub', 'popularity': 0, 'number': 2, 'duration': 159333, 'explicit': False, 'playable': True, 'artists': [{'name': 'Franklin Jonas', 'uri': 'spotify:artist:0CiDBbLe1R6VLQ4wXgRHoV', 'image': {'uri': ''}}]}",['Franklin Jonas'],Cherub,308129,False,0
2DkZisoN9h1dLa8Sn5sx0n,"{'uri': 'spotify:track:2DkZisoN9h1dLa8Sn5sx0n', 'playcount': 39805850, 'name': 'Bitter', 'popularity': 0, 'number': 2, 'duration': 233360, 'explicit': False, 'playable': True, 'artists': [{'name': 'Palace', 'uri': 'spotify:artist:48vDIufGC8ujPuBiTxY8dm', 'image': {'uri': ''}}]}",['Palace'],Bitter,39805850,False,0
1RoqxQ9jOyHWObm6mlV99n,"{'uri': 'spotify:track:1RoqxQ9jOyHWObm6mlV99n', 'playcount': 933864, 'name': 'Best Friend', 'popularity': 0, 'number': 1, 'duration': 163785, 'explicit': False, 'playable': True, 'artists': [{'name': 'Wallice', 'uri': 'spotify:artist:6d6ts87Fxm1EdULf4CaLw4', 'image': {'uri': ''}}]}",['Wallice'],Best Friend,933864,False,0
3LcEdsIBQgCZzN4Fr6qNVP,"{'uri': 'spotify:track:3LcEdsIBQgCZzN4Fr6qNVP', 'playcount': 503383, 'name': 'Thank You', 'popularity': 0, 'number': 1, 'duration': 138181, 'explicit': False, 'playable': True, 'artists': [{'name': 'Phil Good', 'uri': 'spotify:artist:3MDqk7o9WcL4FSvlyyGjRv', 'image': {'uri': ''}}]}",['Phil Good'],Thank You,503383,False,0
2QSrwZ7iVknZgkfi4aD6cn,"{'uri': 'spotify:track:2QSrwZ7iVknZgkfi4aD6cn', 'playcount': 50515206, 'name': 'Saltwater', 'popularity': 0, 'number': 2, 'duration': 247280, 'explicit': False, 'playable': True, 'artists': [{'name': 'Geowulf', 'uri': 'spotify:artist:01TQ6CLvPSOYGUqRQ3nWgZ', 'image': {'uri': ''}}]}",['Geowulf'],Saltwater,50515206,False,0
10qar57dEiw0arPhQ3NTU5,"{'uri': 'spotify:track:10qar57dEiw0arPhQ3NTU5', 'playcount': 25897288, 'name': 'Unwind', 'popularity': 0, 'number': 5, 'duration': 201178, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tim Atlas', 'uri': 'spotify:artist:3CiuXDKttPUT0tWGHicFUH', 'image': {'uri': ''}}]}",['Tim Atlas'],Unwind,25897288,False,0
6fyCVdU5lJT9ErO9QicFWC,"{'uri': 'spotify:track:6fyCVdU5lJT9ErO9QicFWC', 'playcount': 12217277, 'name': 'These Are The Days', 'popularity': 0, 'number': 1, 'duration': 222297, 'explicit': False, 'playable': True, 'artists': [{'name': 'Inhaler', 'uri': 'spotify:artist:6lyMYewq2SuTFIXgiv7OxH', 'image': {'uri': ''}}]}",['Inhaler'],These Are The Days,12217277,False,0
29XbgaYB4Hs8vlLmpzkRgj,"{'uri': 'spotify:track:29XbgaYB4Hs8vlLmpzkRgj', 'playcount': 559388557, 'name': 'Naive', 'popularity': 0, 'number': 1, 'duration': 206173, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Kooks', 'uri': 'spotify:artist:1GLtl8uqKmnyCWxHmw9tL4', 'image': {'uri': ''}}]}",['The Kooks'],Naive,559388557,False,0
0Z2gIlbvlpFSb5W3TyCVjd,"{'uri': 'spotify:track:0Z2gIlbvlpFSb5W3TyCVjd', 'playcount': 7095457, 'name': 'T Love', 'popularity': 0, 'number': 1, 'duration': 310742, 'explicit': False, 'playable': True, 'artists': [{'name': 'Quarters of Change', 'uri': 'spotify:artist:0mnruuV4CcKu7Ux7kBZ5sa', 'image': {'uri': ''}}]}",['Quarters of Change'],T Love,7095457,False,0
4RGWHfQeJftd5XrP8JUgFj,"{'uri': 'spotify:track:4RGWHfQeJftd5XrP8JUgFj', 'playcount': 85977043, 'name': 'Metamodernity', 'popularity': 0, 'number': 1, 'duration': 162663, 'explicit': False, 'playable': True, 'artists': [{'name': 'Vansire', 'uri': 'spotify:artist:6ft7JnxMyZhp7N52qzHymY', 'image': {'uri': ''}}]}",['Vansire'],Metamodernity,85977043,False,0
2LaHq6oy3DYrsmreXlmlwx,"{'uri': 'spotify:track:2LaHq6oy3DYrsmreXlmlwx', 'playcount': 3088965, 'name': 'Dead', 'popularity': 0, 'number': 6, 'duration': 219984, 'explicit': False, 'playable': True, 'artists': [{'name': 'Quarters of Change', 'uri': 'spotify:artist:0mnruuV4CcKu7Ux7kBZ5sa', 'image': {'uri': ''}}]}",['Quarters of Change'],Dead,3088965,False,0
4VxSrkF0Za5IBRw7dXpuWl,"{'uri': 'spotify:track:4VxSrkF0Za5IBRw7dXpuWl', 'playcount': 149095, 'name': 'Off The 45', 'popularity': 0, 'number': 1, 'duration': 158325, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jo Hill', 'uri': 'spotify:artist:1AbLfK2cwcwDcmiqyHQVF8', 'image': {'uri': ''}}]}",['Jo Hill'],Off The 45,149095,False,0
2Lumsra3kuU61wXkEKzKaK,"{'uri': 'spotify:track:2Lumsra3kuU61wXkEKzKaK', 'playcount': 123594827, 'name': 'Disco', 'popularity': 0, 'number': 1, 'duration': 152760, 'explicit': False, 'playable': True, 'artists': [{'name': 'Surf Curse', 'uri': 'spotify:artist:1gl0S9pS0Zw0qfa14rDD3D', 'image': {'uri': ''}}]}",['Surf Curse'],Disco,123594827,False,0
5GDjtfw6yBjAuTGQrrQ6XD,"{'uri': 'spotify:track:5GDjtfw6yBjAuTGQrrQ6XD', 'playcount': 3549488, 'name': 'Midwest', 'popularity': 0, 'number': 1, 'duration': 248135, 'explicit': False, 'playable': True, 'artists': [{'name': 'Vacations', 'uri': 'spotify:artist:0U7iI0Dk4Ojvi17nZboNO4', 'image': {'uri': ''}}]}",['Vacations'],Midwest,3549488,False,0
4Nmt48bjfu4mSQXfo0v3xM,"{'uri': 'spotify:track:4Nmt48bjfu4mSQXfo0v3xM', 'playcount': 174531, 'name': 'Morse Code', 'popularity': 0, 'number': 4, 'duration': 189133, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jealous of the Birds', 'uri': 'spotify:artist:3S8P24WjZtVNaPLeXjaCJm', 'image': {'uri': ''}}]}",['Jealous of the Birds'],Morse Code,174531,False,0
5ruzrDWcT0vuJIOMW7gMnW,"{'uri': 'spotify:track:5ruzrDWcT0vuJIOMW7gMnW', 'playcount': 357840451, 'name': 'The Adults Are Talking', 'popularity': 0, 'number': 1, 'duration': 309053, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Strokes', 'uri': 'spotify:artist:0epOFNiUfyON9EYx7Tpr6V', 'image': {'uri': ''}}]}",['The Strokes'],The Adults Are Talking,357840451,False,0
5hMffqN6nHPltws5nhjTpR,"{'uri': 'spotify:track:5hMffqN6nHPltws5nhjTpR', 'playcount': 35619878, 'name': ""Don't Wanna"", 'popularity': 0, 'number': 7, 'duration': 201786, 'explicit': False, 'playable': True, 'artists': [{'name': 'HAIM', 'uri': 'spotify:artist:4Ui2kfOqGujY81UcPrb5KE', 'image': {'uri': ''}}]}",['HAIM'],Don't Wanna,35619878,False,0
7BDPv8Z4CzJFRnwWmB6C8y,"{'uri': 'spotify:track:7BDPv8Z4CzJFRnwWmB6C8y', 'playcount': 3578271, 'name': 'Osmosis', 'popularity': 0, 'number': 3, 'duration': 173122, 'explicit': False, 'playable': True, 'artists': [{'name': 'Good Kid', 'uri': 'spotify:artist:38SKxCyfrmNWqWunb9wGHP', 'image': {'uri': ''}}]}",['Good Kid'],Osmosis,3578271,False,0
0PkULtfgErOmg562Jkoj7q,"{'uri': 'spotify:track:0PkULtfgErOmg562Jkoj7q', 'playcount': 122418, 'name': 'Grace', 'popularity': 0, 'number': 4, 'duration': 209454, 'explicit': False, 'playable': True, 'artists': [{'name': 'Cody Lawless', 'uri': 'spotify:artist:6YCVlQAsIlKAwVNf7ggAwf', 'image': {'uri': ''}}]}",['Cody Lawless'],Grace,122418,False,0
0bu0to8kgrXDzWklgZ3BuQ,"{'uri': 'spotify:track:0bu0to8kgrXDzWklgZ3BuQ', 'playcount': 2947284, 'name': 'Just Before The Morning', 'popularity': 0, 'number': 2, 'duration': 214493, 'explicit': False, 'playable': True, 'artists': [{'name': 'Local Natives', 'uri': 'spotify:artist:75dQReiBOHN37fQgWQrIAJ', 'image': {'uri': ''}}]}",['Local Natives'],Just Before The Morning,2947284,False,0
4T7MuEyOso6rFFp3Ouvpse,"{'uri': 'spotify:track:4T7MuEyOso6rFFp3Ouvpse', 'playcount': 520890, 'name': 'What’s Wrong With Me', 'popularity': 0, 'number': 3, 'duration': 202786, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Academic', 'uri': 'spotify:artist:3VLf4DlBTN2ZRwygS3TNti', 'image': {'uri': ''}}]}",['The Academic'],What’s Wrong With Me,520890,False,0
1pHP4JeQV9wDx87D6qH9hD,"{'uri': 'spotify:track:1pHP4JeQV9wDx87D6qH9hD', 'playcount': 130760001, 'name': 'Here It Goes Again', 'popularity': 0, 'number': 3, 'duration': 179813, 'explicit': False, 'playable': True, 'artists': [{'name': 'OK Go', 'uri': 'spotify:artist:3hozsZ9hqNq7CoBGYNlFTz', 'image': {'uri': ''}}]}",['OK Go'],Here It Goes Again,130760001,False,0
5J59tqY0Ad4r27tJJajzyB,"{'uri': 'spotify:track:5J59tqY0Ad4r27tJJajzyB', 'playcount': 49597335, 'name': 'Rose Pink Cadillac', 'popularity': 0, 'number': 1, 'duration': 261911, 'explicit': False, 'playable': True, 'artists': [{'name': 'DOPE LEMON', 'uri': 'spotify:artist:7oZLKL1GjYiaAgssXsLmW8', 'image': {'uri': ''}}]}",['DOPE LEMON'],Rose Pink Cadillac,49597335,False,0
2hKdd3qO7cWr2Jo0Bcs0MA,"{'uri': 'spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA', 'playcount': 749435268, 'name': 'Drops of Jupiter (Tell Me)', 'popularity': 0, 'number': 3, 'duration': 259933, 'explicit': False, 'playable': True, 'artists': [{'name': 'Train', 'uri': 'spotify:artist:3FUY2gzHeIiaesXtOAdB7A', 'image': {'uri': ''}}]}",['Train'],Drops of Jupiter (Tell Me),749435268,False,0
7tmtOEDxPN7CWaQWBsG1DY,"{'uri': 'spotify:track:7tmtOEDxPN7CWaQWBsG1DY', 'playcount': 675745745, 'name': 'Hold Back The River', 'popularity': 0, 'number': 2, 'duration': 238746, 'explicit': False, 'playable': True, 'artists': [{'name': 'James Bay', 'uri': 'spotify:artist:4EzkuveR9pLvDVFNx6foYD', 'image': {'uri': ''}}]}",['James Bay'],Hold Back The River,675745745,False,0
0qvzXomUDJVaUboy2wMfiS,"{'uri': 'spotify:track:0qvzXomUDJVaUboy2wMfiS', 'playcount': 843369500, 'name': 'This Town', 'popularity': 0, 'number': 2, 'duration': 232852, 'explicit': False, 'playable': True, 'artists': [{'name': 'Niall Horan', 'uri': 'spotify:artist:1Hsdzj7Dlq2I7tHP7501T4', 'image': {'uri': ''}}]}",['Niall Horan'],This Town,843369500,False,0
5Hroj5K7vLpIG4FNCRIjbP,"{'uri': 'spotify:track:5Hroj5K7vLpIG4FNCRIjbP', 'playcount': 895211227, 'name': 'Best Day Of My Life', 'popularity': 0, 'number': 3, 'duration': 194240, 'explicit': False, 'playable': True, 'artists': [{'name': 'American Authors', 'uri': 'spotify:artist:0MlOPi3zIDMVrfA9R04Fe3', 'image': {'uri': ''}}]}",['American Authors'],Best Day Of My Life,895211227,False,0
2M9ro2krNb7nr7HSprkEgo,"{'uri': 'spotify:track:2M9ro2krNb7nr7HSprkEgo', 'playcount': 761976995, 'name': 'Fast Car', 'popularity': 0, 'number': 2, 'duration': 296800, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tracy Chapman', 'uri': 'spotify:artist:7oPgCQqMMXEXrNau5vxYZP', 'image': {'uri': ''}}]}",['Tracy Chapman'],Fast Car,761976995,False,0
5fVZC9GiM4e8vu99W0Xf6J,"{'uri': 'spotify:track:5fVZC9GiM4e8vu99W0Xf6J', 'playcount': 1088528833, 'name': 'How to Save a Life', 'popularity': 0, 'number': 3, 'duration': 262533, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Fray', 'uri': 'spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK', 'image': {'uri': ''}}]}",['The Fray'],How to Save a Life,1088528833,False,0
3AJwUDP919kvQ9QcozQPxg,"{'uri': 'spotify:track:3AJwUDP919kvQ9QcozQPxg', 'playcount': 1936857135, 'name': 'Yellow', 'popularity': 0, 'number': 5, 'duration': 266773, 'explicit': False, 'playable': True, 'artists': [{'name': 'Coldplay', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU', 'image': {'uri': ''}}]}",['Coldplay'],Yellow,1936857135,False,0
4Of7rzpRpV1mWRbhp5rAqG,"{'uri': 'spotify:track:4Of7rzpRpV1mWRbhp5rAqG', 'playcount': 1026260461, 'name': 'Bruises', 'popularity': 0, 'number': 2, 'duration': 220492, 'explicit': False, 'playable': True, 'artists': [{'name': 'Lewis Capaldi', 'uri': 'spotify:artist:4GNC7GD6oZMSxPGyXy4MNB', 'image': {'uri': ''}}]}",['Lewis Capaldi'],Bruises,1026260461,False,0
1gugDOSMREb34Xo0c1PlxM,"{'uri': 'spotify:track:1gugDOSMREb34Xo0c1PlxM', 'playcount': 626866116, 'name': 'She Looks So Perfect', 'popularity': 0, 'number': 1, 'duration': 202496, 'explicit': False, 'playable': True, 'artists': [{'name': '5 Seconds of Summer', 'uri': 'spotify:artist:5Rl15oVamLq7FbSb0NNBNy', 'image': {'uri': ''}}]}",['5 Seconds of Summer'],She Looks So Perfect,626866116,False,0
754kgU5rWscRTfvlsuEwFp,"{'uri': 'spotify:track:754kgU5rWscRTfvlsuEwFp', 'playcount': 653608881, 'name': 'Kiss Me', 'popularity': 0, 'number': 4, 'duration': 208680, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sixpence None The Richer', 'uri': 'spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg', 'image': {'uri': ''}}]}",['Sixpence None The Richer'],Kiss Me,653608881,False,0
4Ub8UsjWuewQrPhuepfVpd,"{'uri': 'spotify:track:4Ub8UsjWuewQrPhuepfVpd', 'playcount': 1432296772, 'name': 'Pompeii', 'popularity': 0, 'number': 1, 'duration': 214147, 'explicit': False, 'playable': True, 'artists': [{'name': 'Bastille', 'uri': 'spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc', 'image': {'uri': ''}}]}",['Bastille'],Pompeii,1432296772,False,0
6UjZ2Yx2g2a52XxiA8ONxZ,"{'uri': 'spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ', 'playcount': 312375732, 'name': 'Outnumbered', 'popularity': 0, 'number': 1, 'duration': 245699, 'explicit': False, 'playable': True, 'artists': [{'name': 'Dermot Kennedy', 'uri': 'spotify:artist:5KNNVgR6LBIABRIomyCwKJ', 'image': {'uri': ''}}]}",['Dermot Kennedy'],Outnumbered,312375732,False,0
5VGlqQANWDKJFl0MBG3sg2,"{'uri': 'spotify:track:5VGlqQANWDKJFl0MBG3sg2', 'playcount': 753632156, 'name': 'Use Somebody', 'popularity': 0, 'number': 4, 'duration': 230760, 'explicit': False, 'playable': True, 'artists': [{'name': 'Kings of Leon', 'uri': 'spotify:artist:2qk9voo8llSGYcZ6xrBzKx', 'image': {'uri': ''}}]}",['Kings of Leon'],Use Somebody,753632156,False,0
42fw0rxRO2xbesF6mJfd4Y,"{'uri': 'spotify:track:42fw0rxRO2xbesF6mJfd4Y', 'playcount': 572798409, 'name': 'Tequila', 'popularity': 0, 'number': 2, 'duration': 196746, 'explicit': False, 'playable': True, 'artists': [{'name': 'Dan + Shay', 'uri': 'spotify:artist:7z5WFjZAIYejWy0NI5lv4T', 'image': {'uri': ''}}]}",['Dan + Shay'],Tequila,572798409,False,0
2BOqDYLOJBiMOXShCV1neZ,"{'uri': 'spotify:track:2BOqDYLOJBiMOXShCV1neZ', 'playcount': 1128045960, 'name': 'Dancing On My Own', 'popularity': 0, 'number': 7, 'duration': 260285, 'explicit': False, 'playable': True, 'artists': [{'name': 'Calum Scott', 'uri': 'spotify:artist:6ydoSd3N2mwgwBHtF6K7eX', 'image': {'uri': ''}}]}",['Calum Scott'],Dancing On My Own,1128045960,False,0
2TVxnKdb3tqe1nhQWwwZCO,"{'uri': 'spotify:track:2TVxnKdb3tqe1nhQWwwZCO', 'playcount': 688710678, 'name': 'Tiny Dancer', 'popularity': 0, 'number': 1, 'duration': 377093, 'explicit': False, 'playable': True, 'artists': [{'name': 'Elton John', 'uri': 'spotify:artist:3PhoLpVuITZKcymswpck5b', 'image': {'uri': ''}}]}",['Elton John'],Tiny Dancer,688710678,False,0
